family	N	kappa	p	SIGMA	TNUM	NKER	TMASSf	CRATIO	EXCESS	ZFRATIO	ZFLOOR_OK	tag
M4	16	1	171553	-1.3882948294042485	83520	289	1.2744140625	0.9221451767447636	0.7183421936989777	3.336022272706032	True	LAD16-exhaustive
M4	16	1	171617	-1.3888329445290388	85504	225	1.3046875	0.9441478658729422	0.7978874599450675	3.416542887687683	True	LAD16-exhaustive
M4	16	1	171713	-1.3896397410661017	97792	225	1.4921875	1.0800006414701073	1.2896161163881896	3.9097288846969604	True	LAD16-exhaustive
M4	16	1	171937	-1.3915205135667712	95360	193	1.455078125	1.0535211207137052	1.1939386217765315	3.817470818758011	True	LAD16-exhaustive
M4	16	1	172001	-1.392057427101669	79488	257	1.212890625	0.8782601390552379	0.558745714360647	3.1832641661167145	True	LAD16-exhaustive
M4	16	1	172097	-1.3928624229314543	107776	289	1.64453125	1.190996559938266	1.6925596174753947	4.318525612354279	True	LAD16-exhaustive
M4	16	1	172321	-1.3947390015929848	77824	129	1.1875	0.8603154324465223	0.49302185854886704	3.1224241256713867	True	LAD16-exhaustive
M4	16	1	172673	-1.3976829880426855	80128	321	1.22265625	0.8862830914841231	0.5866593828679332	3.221431314945221	True	LAD16-exhaustive
M4	16	1	172801	-1.3987520408436716	77568	289	1.18359375	0.8581422176832287	0.48409527113374534	3.1208218932151794	True	LAD16-exhaustive
M4	16	1	172993	-1.4003541361739344	89856	225	1.37109375	0.9943890071343825	0.9795776469634546	3.619226396083832	True	LAD16-exhaustive
M4	16	1	173249	-1.4024874995311656	93440	257	1.42578125	1.0344712199362185	1.125599691481651	3.7691524624824524	True	LAD16-exhaustive
M4	16	1	173473	-1.4043516081491347	78976	193	1.205078125	0.8746507128553228	0.5428476017109178	3.1898272335529327	True	LAD16-exhaustive
M4	16	1	173729	-1.40647907283768	99968	321	1.525390625	1.1075823688086173	1.3927761942568857	4.043649107217789	True	LAD16-exhaustive
M4	16	1	174017	-1.4088687265893967	83072	289	1.267578125	0.9208027592260761	0.7105080121786068	3.3657858669757843	True	LAD16-exhaustive
M4	16	1	174049	-1.4091339995056735	94336	225	1.439453125	1.0457099679157416	1.167107300726711	3.8228664696216583	True	LAD16-exhaustive
M4	16	1	174241	-1.4107246135107268	78592	193	1.19921875	0.8714511636642116	0.5296723005836576	3.1883708834648132	True	LAD16-exhaustive
M4	16	1	174337	-1.4115192633591214	92416	257	1.41015625	1.0248899836423175	1.0911026193064775	3.7512574791908264	True	LAD16-exhaustive
M4	16	1	174721	-1.414693492966741	97280	257	1.484375	1.079479739840004	1.2913784142061493	3.9573895931243896	True	LAD16-exhaustive
M4	16	1	175361	-1.4199684048718808	80384	161	1.2265625	0.8928800252494853	0.6062443970778973	3.2820316553115845	True	LAD16-exhaustive
M4	16	1	175393	-1.4202316448716346	104576	321	1.595703125	1.1616547607713714	1.594295539835584	4.270556002855301	True	LAD16-exhaustive
M4	16	1	175649	-1.422335837509209	79872	161	1.21875	0.8875888066787183	0.5863007362478065	3.2664828300476074	True	LAD16-exhaustive
M4	16	1	175873	-1.4241744918915806	98304	257	1.5	1.0927951849151645	1.3418249790188448	4.025413513183594	True	LAD16-exhaustive
M4	16	1	175937	-1.4246993916024238	112256	353	1.712890625	1.248015661818451	1.9138450887407492	4.598401457071304	True	LAD16-exhaustive
M4	16	1	176129	-1.426272945852542	90880	321	1.38671875	1.0106651661759716	1.0393284003776608	3.7268278002738953	True	LAD16-exhaustive
M4	16	1	176161	-1.4265350381142312	98304	225	1.5	1.0932804018270885	1.3440222781719693	4.032005310058594	True	LAD16-exhaustive
M4	16	1	176321	-1.4278447856894054	81664	257	1.24609375	0.9084434378049335	0.6621117890249485	3.3525466322898865	True	LAD16-exhaustive
M4	16	1	176353	-1.4281065925786862	83328	225	1.271484375	0.926999619594089	0.7305574728675517	3.4214795529842377	True	LAD16-exhaustive
M4	16	1	176417	-1.4286300638694982	73856	97	1.126953125	0.8217071545311674	0.3417515747787442	3.0336561501026154	True	LAD16-exhaustive
M4	16	1	176609	-1.430199339079607	100352	161	1.53125	1.1168252413852915	1.431655317769131	4.1264729499816895	True	LAD16-exhaustive
M4	16	1	176641	-1.4304607190735759	81024	225	1.236328125	0.9017666338866155	0.6369914752136263	3.332309514284134	True	LAD16-exhaustive
M4	16	1	177217	-1.4351574792287636	75008	289	1.14453125	0.8355457196284686	0.3908353480010681	3.0949462056159973	True	LAD16-exhaustive
M4	16	1	177409	-1.4367196741886126	116992	321	1.78515625	1.3036040616613294	2.1254869177729456	4.832500994205475	True	LAD16-exhaustive
M4	16	1	177473	-1.4372400301583035	94208	257	1.4375	1.0498314355905978	1.1847781719691768	3.8927831649780273	True	LAD16-exhaustive
M4	16	1	177601	-1.4382801793848508	94720	257	1.4453125	1.0557422401968446	1.2068046892881665	3.9167624711990356	True	LAD16-exhaustive
M4	16	1	177761	-1.4395793122248293	79488	161	1.212890625	0.8861824706967028	0.5774570899614709	3.289865881204605	True	LAD16-exhaustive
M4	16	1	177889	-1.44061777685695	108288	225	1.65234375	1.2074971134471129	1.7707297984855421	4.485073506832123	True	LAD16-exhaustive
M4	16	1	177953	-1.4411367289964545	72704	97	1.109375	0.8107857856444671	0.29699564164187076	3.012338399887085	True	LAD16-exhaustive
M4	16	1	178561	-1.4460574863032498	109312	289	1.66796875	1.2201517762222651	1.8199918817235066	4.54458874464035	True	LAD16-exhaustive
M4	16	1	178753	-1.4476079291882762	110592	289	1.6875	1.2347953542539953	1.8752222095063706	4.602747917175293	True	LAD16-exhaustive
M4	16	1	178817	-1.4481243734291418	86272	129	1.31640625	0.963347205696086	0.8633373984321355	3.5918551087379456	True	LAD16-exhaustive
M4	16	1	179041	-1.4499304737894256	65536	1	1.0	0.732046480439618	0.0	2.7319488525390625	True	LAD16-exhaustive
M4	16	1	179233	-1.4514767622411	94720	289	1.4453125	1.058339714801363	1.2178941834515908	3.9527541399002075	True	LAD16-exhaustive
M4	16	1	179393	-1.4527640711470795	97792	193	1.4921875	1.0929252359366834	1.347295219157702	4.0845946073532104	True	LAD16-exhaustive
M4	16	1	179969	-1.457388895447849	91008	225	1.388671875	1.0179788869911488	1.0673516238937208	3.813444346189499	True	LAD16-exhaustive
M4	16	1	180001	-1.4576453959419489	91008	321	1.388671875	1.0180271983410782	1.067541407978561	3.8141224086284637	True	LAD16-exhaustive
M4	16	1	180097	-1.4584146239143685	83200	129	1.26953125	0.9308183360932207	0.7406999241817349	3.4887507557868958	True	LAD16-exhaustive
M4	16	1	180161	-1.4589272147997256	70656	65	1.078125	0.7905544987504884	0.2147719253070878	2.9638073444366455	True	LAD16-exhaustive
M4	16	1	180289	-1.4599518505217155	97280	289	1.484375	1.0886507597915582	1.3325319962615396	4.083503484725952	True	LAD16-exhaustive
M4	16	1	181409	-1.4688865065616667	98112	353	1.4970703125	1.099771722821014	1.375952213631075	4.14401288330555	True	LAD16-exhaustive
M4	16	1	181537	-1.4699040958057417	79616	257	1.21484375	0.8926106148966698	0.5951337429427024	3.3651594519615173	True	LAD16-exhaustive
M4	16	1	181729	-1.471429135163369	90112	225	1.375	1.010569168985376	1.039877546349279	3.812826156616211	True	LAD16-exhaustive
M4	16	1	181889	-1.4726987709978978	80384	225	1.2265625	0.9016838567095351	0.6288124904631113	3.404208779335022	True	LAD16-exhaustive
M4	16	1	182177	-1.474981303607077	97024	225	1.48046875	1.0887940651593382	1.3356276107232776	4.115407645702362	True	LAD16-exhaustive
M4	16	1	182209	-1.4752346955673978	81152	289	1.23828125	0.9107223112618267	0.6625007748722057	3.4427793622016907	True	LAD16-exhaustive
M4	16	1	182561	-1.4780190737345968	79872	161	1.21875	0.896815018178447	0.6093723773556114	3.3950228691101074	True	LAD16-exhaustive
M4	16	1	182593	-1.478271932755323	73472	257	1.12109375	0.8249930322001144	0.3373902661745632	3.1235331892967224	True	LAD16-exhaustive
M4	16	1	182657	-1.4787775178809177	79872	129	1.21875	0.8969395417660521	0.6096928168154422	3.39680814743042	True	LAD16-exhaustive
M4	16	1	183041	-1.4818073135008696	75520	193	1.15234375	0.8485378811460077	0.4255001502059968	3.2184776663780212	True	LAD16-exhaustive
M4	16	1	183329	-1.484075491885342	101696	289	1.5517578125	1.1431231837783389	1.5434990159122988	4.340854004025459	True	LAD16-exhaustive
M4	16	1	183361	-1.484327291724039	81920	257	1.25	0.9208715688480329	0.6994773785000381	3.497333526611328	True	LAD16-exhaustive
M4	16	1	183713	-1.4870941932755066	78080	225	1.19140625	0.8781487370259742	0.5365654445143816	3.339795172214508	True	LAD16-exhaustive
M4	16	1	183809	-1.4878478827257986	92672	193	1.4140625	1.0424049267778652	1.1613399567025253	3.9660249948501587	True	LAD16-exhaustive
M4	16	1	184321	-1.4918609234299751	105152	225	1.6044921875	1.183648199331565	1.7001694436894408	4.5126587599515915	True	LAD16-exhaustive
M4	16	1	184417	-1.492612127412503	81280	193	1.240234375	0.9150569018626576	0.6760250665197985	3.48999485373497	True	LAD16-exhaustive
M4	16	1	184577	-1.4938632654852562	89280	225	1.3623046875	1.005350052395277	1.0204182849574654	3.8368242233991623	True	LAD16-exhaustive
M4	16	1	184609	-1.4941133629506211	105728	193	1.61328125	1.1906191564908613	1.72758431801709	4.544467747211456	True	LAD16-exhaustive
M4	16	1	184993	-1.4971111556846104	76288	193	1.1640625	0.8595582691854803	0.4631176327534905	3.2858797311782837	True	LAD16-exhaustive
M4	16	1	185057	-1.49761018275413	86272	193	1.31640625	0.9721387410861081	0.8934644297894255	3.717196524143219	True	LAD16-exhaustive
M4	16	1	185089	-1.4978596315739097	95616	225	1.458984375	1.0774784497269814	1.2962990613317311	4.120513290166855	True	LAD16-exhaustive
M4	16	1	185153	-1.4983583998580947	73216	129	1.1171875	0.8251317062942781	0.33108441577019915	3.1562899351119995	True	LAD16-exhaustive
M4	16	1	185441	-1.5006007257210072	82944	257	1.265625	0.9351442593116474	0.7516253242542154	3.581218957901001	True	LAD16-exhaustive
M4	16	1	185569	-1.5015961973932548	97408	385	1.486328125	1.0984150942562643	1.3770874163138018	4.208624631166458	True	LAD16-exhaustive
M4	16	1	186049	-1.5053231105392086	110592	257	1.6875	1.2479239041433476	1.9517614633401998	4.790614128112793	True	LAD16-exhaustive
M4	16	1	186113	-1.5058193056559936	96000	257	1.46484375	1.083364321765919	1.3201108544098574	4.159949719905853	True	LAD16-exhaustive
M4	16	1	186689	-1.510277398717733	86016	193	1.3125	0.9714750083259325	0.8902161058976119	3.7388505935668945	True	LAD16-exhaustive
M4	16	1	187009	-1.5127481773995761	112896	225	1.72265625	1.2756280990886737	2.0621533937018386	4.915652811527252	True	LAD16-exhaustive
M4	16	1	187073	-1.513241825762865	71936	225	1.09765625	0.8128873497919702	0.27876474641412985	3.1332679390907288	True	LAD16-exhaustive
M4	16	1	187361	-1.5154611554910034	90176	289	1.3759765625	1.0194085502600376	1.0748965396591517	3.9337821155786514	True	LAD16-exhaustive
M4	16	1	187393	-1.5157075370715667	82112	289	1.2529296875	0.9282888922131496	0.7232357202973602	3.582614943385124	True	LAD16-exhaustive
M4	16	1	188417	-1.52356961300341	84352	193	1.287109375	0.9549571852530202	0.8254564295319295	3.7004590928554535	True	LAD16-exhaustive
M4	16	1	188609	-1.5250389942757678	73728	65	1.125	0.834901178072274	0.3597486076142519	3.2376880645751953	True	LAD16-exhaustive
M4	16	1	188801	-1.5265068805095545	92160	257	1.40625	1.0439002195914067	1.170373178454261	4.051229953765869	True	LAD16-exhaustive
M4	16	1	188833	-1.5267513830777482	95744	193	1.4609375	1.0845436962884483	1.328148484588388	4.20949113368988	True	LAD16-exhaustive
M4	16	1	189377	-1.5309015993252153	92736	289	1.4150390625	1.0512484800208013	1.1993416119487679	4.08898700773716	True	LAD16-exhaustive
M4	16	1	189473	-1.5316327526940405	97792	193	1.4921875	1.1087073432500156	1.4229990415426872	4.314105868339539	True	LAD16-exhaustive
M4	16	1	189697	-1.5333373375860617	76032	161	1.16015625	0.8622671144537127	0.46358678807125964	3.358126223087311	True	LAD16-exhaustive
M4	16	1	190369	-1.5384390413836257	103168	225	1.57421875	1.1710737199057069	1.6680163152323186	4.572791278362274	True	LAD16-exhaustive
M4	16	1	190529	-1.5396510783075215	84992	289	1.296875	0.9649630439069921	0.8631005855649653	3.770329236984253	True	LAD16-exhaustive
M4	16	1	190657	-1.5406199752353977	77312	161	1.1796875	0.8779184349530821	0.5227539435034714	3.4319409132003784	True	LAD16-exhaustive
M4	16	1	190753	-1.541346221148455	86528	225	1.3203125	0.9826974743745318	0.9323349402990768	3.8429805040359497	True	LAD16-exhaustive
M4	16	1	190913	-1.542555819174293	110080	193	1.6796875	1.2504452352426223	1.9800286821927215	4.893099665641785	True	LAD16-exhaustive
M4	16	1	191137	-1.5442475544245973	74752	193	1.140625	0.8493939371065017	0.410141765850309	3.3266546726226807	True	LAD16-exhaustive
M4	16	1	191297	-1.5454547233479161	85760	225	1.30859375	0.9746840681603149	0.9007867337109942	3.8197335600852966	True	LAD16-exhaustive
M4	16	1	191969	-1.5505138314397477	95232	225	1.453125	1.0833033782970363	1.3273205634393834	4.25651478767395	True	LAD16-exhaustive
M4	16	1	192097	-1.551475462888881	98560	225	1.50390625	1.1213509148950829	1.4770562128061342	4.408201277256012	True	LAD16-exhaustive
M4	16	1	192161	-1.551956038353648	108800	257	1.66015625	1.2379597865556702	1.9357028329327841	4.867817461490631	True	LAD16-exhaustive
M4	16	1	192193	-1.5521962660677637	75520	321	1.15234375	0.8593261203429585	0.44677504148546576	3.379400670528412	True	LAD16-exhaustive
M4	16	1	192737	-1.556274028906433	73984	193	1.12890625	0.8424529329786039	0.3791104586289769	3.3200379014015198	True	LAD16-exhaustive
M4	16	1	192833	-1.5569924391913972	80384	161	1.2265625	0.915445126960382	0.6666472352559701	3.6090351343154907	True	LAD16-exhaustive
M4	16	1	192961	-1.5579497634214796	103680	321	1.58203125	1.1809479915791734	1.7137305566681926	4.658055603504181	True	LAD16-exhaustive
M4	16	1	193057	-1.55866733994268	76416	193	1.166015625	0.8705121524085239	0.4890589534695201	3.4348675310611725	True	LAD16-exhaustive
M4	16	1	193153	-1.5593845597286915	92160	161	1.40625	1.0499961584998145	1.1973511291676204	4.144613742828369	True	LAD16-exhaustive
M4	16	1	193441	-1.5615340822181238	82432	193	1.2578125	0.9395175916397659	0.7609904297322042	3.712654232978821	True	LAD16-exhaustive
M4	16	1	193601	-1.5627268789672684	81408	161	1.2421875	0.92804065119281	0.7154610847257191	3.6695669889450073	True	LAD16-exhaustive
M4	16	1	193793	-1.564156934520689	71936	129	1.09765625	0.820266603129049	0.2887784795338369	3.2458205819129944	True	LAD16-exhaustive
M4	16	1	194017	-1.5658235430408283	66816	65	1.01953125	0.7621069940946323	0.057822454127565426	3.0182860493659973	True	LAD16-exhaustive
M4	16	1	194113	-1.5665372148866012	86272	161	1.31640625	0.9841460993585547	0.937187249656672	3.89910227060318	True	LAD16-exhaustive
M4	16	1	194977	-1.5729444243451312	72768	257	1.1103515625	0.8310289606680786	0.3283133684529259	3.303421273827553	True	LAD16-exhaustive
M4	16	1	195137	-1.5741278282705728	81408	225	1.2421875	0.9298917497372177	0.7211374408712902	3.6986807584762573	True	LAD16-exhaustive
M4	16	1	195329	-1.575546632828079	85120	257	1.298828125	0.9725328095410827	0.8906660384241245	3.8711364567279816	True	LAD16-exhaustive
M4	16	1	195457	-1.5764917279534814	80384	161	1.2265625	0.9185730848550914	0.6757187237735561	3.658145546913147	True	LAD16-exhaustive
M4	16	1	195809	-1.5790875517224698	78848	161	1.203125	0.9014276322586323	0.6069078068970779	3.5947067737579346	True	LAD16-exhaustive
M4	16	1	196033	-1.5807370110676224	74240	257	1.1328125	0.8489900630524376	0.39727829118028535	3.3884984254837036	True	LAD16-exhaustive
M4	16	1	196193	-1.5819140427755976	93312	257	1.423828125	1.0673107628076668	1.268819887512398	4.262468129396439	True	LAD16-exhaustive
M4	16	1	196769	-1.5861434234215288	80384	161	1.2265625	0.9201135955322831	0.6802544680323491	3.682700753211975	True	LAD16-exhaustive
M4	16	1	196961	-1.5875504661655775	85248	225	1.30078125	0.9760269710062248	0.9039776574540322	3.9093502163887024	True	LAD16-exhaustive
M4	16	1	196993	-1.5877848399321088	81024	161	1.236328125	0.9277028977028164	0.7103835557812619	3.7162473499774933	True	LAD16-exhaustive
M4	16	1	197089	-1.5884877328663976	94592	161	1.443359375	1.0831845370544009	1.3333524965190355	4.340671628713608	True	LAD16-exhaustive
M4	16	1	197441	-1.5910620810231428	91648	225	1.3984375	1.0499395322672032	1.2003951848249028	4.213087439537048	True	LAD16-exhaustive
M4	16	1	197569	-1.5919970698674604	89344	193	1.36328125	1.0237096862124864	1.0951875071526664	4.1098344922065735	True	LAD16-exhaustive
M4	16	1	197921	-1.5945651691290728	72256	193	1.1025390625	0.8282811315326374	0.30967626137273974	3.3297063261270523	True	LAD16-exhaustive
M4	16	1	198017	-1.5952647671804812	95360	193	1.455078125	1.0932575168396559	1.3750393694686045	4.396518021821976	True	LAD16-exhaustive
M4	16	1	198241	-1.5968958445269656	76032	97	1.16015625	0.8719160771118297	0.4844668521591516	3.5093770623207092	True	LAD16-exhaustive
M4	16	1	198337	-1.5975943135627197	92672	257	1.4140625	1.0628672767951886	1.2531306029221028	4.279493927955627	True	LAD16-exhaustive
M4	16	1	198529	-1.5989902379778194	94848	225	1.447265625	1.0880854537749372	1.3549278593976501	4.384219318628311	True	LAD16-exhaustive
M4	16	1	198593	-1.5994552461285458	86784	225	1.32421875	0.9956557965030213	0.9824914048790723	4.012765109539032	True	LAD16-exhaustive
M4	16	1	198689	-1.600152477448468	100608	321	1.53515625	1.1543942267025327	1.622486612592508	4.654215395450592	True	LAD16-exhaustive
M4	16	1	198817	-1.6010815953567068	93440	193	1.42578125	1.0723185403600124	1.2917151259822994	4.325402081012726	True	LAD16-exhaustive
M4	16	1	198977	-1.6022421519211107	72320	161	1.103515625	0.8301106509936222	0.3142935609311818	3.3504368364810944	True	LAD16-exhaustive
M4	16	1	199457	-1.6057182305421236	79616	225	1.21484375	0.914401528513125	0.6538809772449836	3.6973432898521423	True	LAD16-exhaustive
M4	16	1	199489	-1.6059496715963384	72704	97	1.109375	0.8350493139300592	0.33293826771953916	3.3768937587738037	True	LAD16-exhaustive
M4	16	1	199777	-1.608030972001771	95104	257	1.451171875	1.0927163628930279	1.375353073500801	4.423687189817429	True	LAD16-exhaustive
M4	16	1	199873	-1.6087240720973028	86528	129	1.3203125	0.9942986658748041	0.9769103580148013	4.026715397834778	True	LAD16-exhaustive
M4	16	1	200033	-1.6098784994820328	74880	161	1.142578125	0.8606207452634542	0.43519234116311895	3.487447053194046	True	LAD16-exhaustive
M4	16	1	200257	-1.6114931474766934	93184	257	1.421875	1.0712904145911089	1.2891343842984664	4.344794034957886	True	LAD16-exhaustive
M4	16	1	200513	-1.6133362494089738	79104	225	1.20703125	0.9097059817448355	0.6334394908255131	3.693015396595001	True	LAD16-exhaustive
M4	16	1	200609	-1.6140268060304983	84096	225	1.283203125	0.9672286269956302	0.8669122713530938	3.927949458360672	True	LAD16-exhaustive
M4	16	1	200929	-1.6163262771182616	91648	225	1.3984375	1.054501352668653	1.2216014105058366	4.287515997886658	True	LAD16-exhaustive
M4	16	1	201121	-1.6177042025947337	76032	193	1.16015625	0.8750291955037577	0.49150507600900284	3.5603604912757874	True	LAD16-exhaustive
M4	16	1	201281	-1.6188514693513945	86016	225	1.3125	0.9901254516220916	0.9597972457465477	4.0310869216918945	True	LAD16-exhaustive
M4	16	1	201473	-1.6202269862616383	74752	129	1.140625	0.8606676227865832	0.43232075417715726	3.5065481662750244	True	LAD16-exhaustive
M4	16	1	201889	-1.6232027814520436	92672	193	1.4140625	1.0675319494978013	1.275572809376669	4.356135010719299	True	LAD16-exhaustive
M4	16	1	201953	-1.6236600517874216	81536	225	1.244140625	0.9393241253462772	0.7523450315194171	3.8338917791843414	True	LAD16-exhaustive
M4	16	1	202049	-1.6243456856532532	100096	321	1.52734375	1.153276269671393	1.625837756065461	4.708836019039154	True	LAD16-exhaustive
M4	16	1	202529	-1.6277689758200147	92672	257	1.4140625	1.0683592875675212	1.2796164501792935	4.369944214820862	True	LAD16-exhaustive
M4	16	1	202753	-1.6293637356270914	79232	257	1.208984375	0.9136644538122279	0.6465584647039749	3.740313857793808	True	LAD16-exhaustive
M4	16	1	202817	-1.6298190576843616	70656	97	1.078125	0.8148330481047281	0.24178039406424048	3.3365185260772705	True	LAD16-exhaustive
M4	16	1	203233	-1.6327751534705364	73600	193	1.123046875	0.8492089294368191	0.3815851918345159	3.482668846845627	True	LAD16-exhaustive
M4	16	1	203393	-1.6339105025060405	100352	321	1.53125	1.158100053731854	1.6487759403372244	4.752281665802002	True	LAD16-exhaustive
M4	16	1	203617	-1.635498491605997	93824	193	1.431640625	1.0830548134163038	1.3411058082036316	4.448034197092056	True	LAD16-exhaustive
M4	16	1	203713	-1.6361785236512176	85120	193	1.298828125	0.9826931818551112	0.9288956104085603	4.0372951328754425	True	LAD16-exhaustive
M4	16	1	203809	-1.6368582353059864	77824	129	1.1875	0.8985653569413092	0.5831111238269627	3.6929807662963867	True	LAD16-exhaustive
M4	16	1	203873	-1.637311198563502	78848	97	1.203125	0.9104581271714277	0.6319020847638667	3.7427475452423096	True	LAD16-exhaustive
M4	16	1	203969	-1.6379903769045399	75392	193	1.150390625	0.8706513646944943	0.4680708841172656	3.580383688211441	True	LAD16-exhaustive
M4	16	1	204161	-1.6393477751270922	69760	129	1.064453125	0.8057954676863024	0.20079063787479973	3.316037207841873	True	LAD16-exhaustive
M4	16	1	204353	-1.6407038974056256	65536	1	1.0	0.7571770512212473	0.0	3.1181793212890625	True	LAD16-exhaustive
M4	16	1	204481	-1.6416072712505994	76032	161	1.16015625	0.8785772330389681	0.49971633716716257	3.619841158390045	True	LAD16-exhaustive
M4	16	1	204641	-1.6427356936689002	72960	129	1.11328125	0.843239178466074	0.3537344667925536	3.476302921772003	True	LAD16-exhaustive
M4	16	1	205441	-1.6483646044567521	80512	193	1.228515625	0.9314015946638263	0.71635734364271	3.8511272966861725	True	LAD16-exhaustive
M4	16	1	205537	-1.6490386002737765	108544	161	1.65625	1.255831130659013	2.0581926642252233	5.194406986236572	True	LAD16-exhaustive
M4	16	1	205633	-1.6497122813616087	66560	33	1.015625	0.7701720543168811	0.04902747577630274	3.186737298965454	True	LAD16-exhaustive
M4	16	1	206081	-1.6528519736402778	91264	225	1.392578125	1.056579481982376	1.2344990093556878	4.379026681184769	True	LAD16-exhaustive
M4	16	1	206177	-1.6535238768000902	87040	257	1.328125	1.0077907053240196	1.0323007267109179	4.178296327590942	True	LAD16-exhaustive
M4	16	1	206209	-1.6537477749993528	112704	353	1.7197265625	1.304989603180061	2.264653921210994	5.411118999123573	True	LAD16-exhaustive
M4	16	1	206273	-1.654195467181598	84480	289	1.2890625	0.9782596136335208	0.9098312209124895	4.05729353427887	True	LAD16-exhaustive
M4	16	1	206369	-1.6548667450758678	86912	193	1.326171875	1.0065345256850764	1.0271116757743954	4.176037043333054	True	LAD16-exhaustive
M4	16	1	206593	-1.6564318465663348	103552	321	1.580078125	1.1995571204658286	1.828642406013962	4.98097351193428	True	LAD16-exhaustive
M4	16	1	207041	-1.6595569650577922	88064	129	1.34375	1.0206743944808054	1.0859898336766614	4.245168209075928	True	LAD16-exhaustive
M4	16	1	207073	-1.6597799289827009	80192	161	1.2236328125	0.9294713191939067	0.7066196289435035	3.8662920743227005	True	LAD16-exhaustive
M4	16	1	207169	-1.6604486140817727	70144	161	1.0703125	0.813099808996201	0.22227161535820553	3.3834162950515747	True	LAD16-exhaustive
M4	16	1	207329	-1.661562400966183	76288	193	1.1640625	0.8844842634517562	0.5190343184939346	3.682615876197815	True	LAD16-exhaustive
M4	16	1	207457	-1.6624528117857196	102912	353	1.5703125	1.1933401722852683	1.8053760633630884	4.970891118049622	True	LAD16-exhaustive
M4	16	1	207521	-1.662897811199418	89216	257	1.361328125	1.0346015975775116	1.1441698913271534	4.3106715977191925	True	LAD16-exhaustive
M4	16	1	208001	-1.6662309388203553	72192	129	1.1015625	0.8376451420014185	0.3223483873121233	3.496186852455139	True	LAD16-exhaustive
M4	16	1	208129	-1.6671184738265232	81024	257	1.236328125	0.940261548205555	0.7505414866578928	3.9263265430927277	True	LAD16-exhaustive
M4	16	1	208513	-1.6697778075113874	88192	321	1.345703125	1.0238957981927437	1.0999251652265964	4.281564265489578	True	LAD16-exhaustive
M4	16	1	208577	-1.6702205536013999	73984	129	1.12890625	0.8590060957063171	0.4102674739642939	3.592893660068512	True	LAD16-exhaustive
M4	16	1	208609	-1.6704418757042454	81664	225	1.24609375	0.9482110536570196	0.7833580696383612	3.9664668440818787	True	LAD16-exhaustive
M4	16	1	208673	-1.670884418077705	80448	289	1.2275390625	0.9341604139524102	0.7245175675450141	3.9086038023233414	True	LAD16-exhaustive
M4	16	1	208961	-1.6728741805857297	89088	161	1.359375	1.03482877482732	1.145881733043412	4.334356069564819	True	LAD16-exhaustive
M4	16	1	208993	-1.6730950960041682	97536	225	1.48828125	1.1330005073480665	1.5571429508087282	4.746099293231964	True	LAD16-exhaustive
M4	16	1	209089	-1.6737576393634086	98176	257	1.498046875	1.1405599038935963	1.5890153818093384	4.779436081647873	True	LAD16-exhaustive
M4	16	1	209249	-1.6748612025959986	65792	33	1.00390625	0.7644782043577865	0.012472402628366522	3.205358564853668	True	LAD16-exhaustive
M4	16	1	209441	-1.6761843651614647	74816	225	1.1416015625	0.8695237869907283	0.45253944993610284	3.6483485847711563	True	LAD16-exhaustive
M4	16	1	209569	-1.6770657998335636	77312	225	1.1796875	0.8986635224769541	0.57460791466392	3.772368311882019	True	LAD16-exhaustive
M4	16	1	209857	-1.6790470610671413	80896	257	1.234375	0.9406309347221415	0.7505185683222706	3.9526708126068115	True	LAD16-exhaustive
M4	16	1	209953	-1.6797068772999104	72192	161	1.1015625	0.8395151569669096	0.32537348840314334	3.52899706363678	True	LAD16-exhaustive
M4	16	1	210113	-1.6808059008709932	76800	289	1.171875	0.8932630451699268	0.5510516803997864	3.757113218307495	True	LAD16-exhaustive
M4	16	1	210209	-1.681464913372519	88832	225	1.35546875	1.0333197838166923	1.1401957804036011	4.3477131724357605	True	LAD16-exhaustive
M4	16	1	210241	-1.6816845173273194	83968	193	1.28125	0.9767756485335924	0.9022702563515679	4.110279560089111	True	LAD16-exhaustive
M4	16	1	210401	-1.6827820359663264	75520	257	1.15234375	0.8786612741496217	0.48910166084916457	3.699558675289154	True	LAD16-exhaustive
M4	16	1	210913	-1.686288495398287	75840	161	1.1572265625	0.8828934409963628	0.5060063473954757	3.724275603890419	True	LAD16-exhaustive
M4	16	1	211073	-1.6873825185061797	72960	225	1.11328125	0.8495185001202062	0.36485257162203405	3.5855653882026672	True	LAD16-exhaustive
M4	16	1	211297	-1.6889127584354213	72448	161	1.10546875	0.8437688940178519	0.34005081969558254	3.5641819834709167	True	LAD16-exhaustive
M4	16	1	211457	-1.6900047940758363	87040	129	1.328125	1.013896892780297	1.0587369821469443	4.285298585891724	True	LAD16-exhaustive
M4	16	1	211681	-1.6915322566027022	80128	225	1.22265625	0.9336152951353818	0.7191897101739528	3.949174463748932	True	LAD16-exhaustive
M4	16	1	211777	-1.6921863886597102	80448	225	1.2275390625	0.9374442506601319	0.7352947286039903	3.96674408018589	True	LAD16-exhaustive
M4	16	1	211873	-1.69284022426125	78336	161	1.1953125	0.9129312972679231	0.631440380140383	3.8643561601638794	True	LAD16-exhaustive
M4	16	1	211969	-1.6934937636759066	73216	129	1.1171875	0.853353887466487	0.37903589208056765	3.6134203672409058	True	LAD16-exhaustive
